arch,task,model,metric,sampleseed,mean,std,n,t_statistic,p_value,significant,ablation
protmamba,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.004178272980501393,0.001392757660167131,5,6.708203932499369,0.9987148696173,False,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.005422647527910686,0.0014265186459328802,5,1.0000000000000002,0.8130495168499705,False,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.003508771929824561,0.0010698889844496602,5,2.3333333333333326,0.9600201767272091,False,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.004784688995215311,0.002704278302681526,5,1.3187609467915737,0.8711582390009323,False,stat
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.9360365524380854,0.0014166252422385794,5,-0.030954818909470782,0.4883942595866075,False,stat
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.9360365524380854,0.0014166252422385794,5,-0.030954818909470782,0.4883942595866075,False,stat
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.9360365524380854,0.0014166252422385794,5,-0.030954818909470782,0.4883942595866075,False,stat
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.9680318108067242,0.0018094788600839119,5,-6.7455756175524195,0.001258785321321703,True,stat
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.9680318108067242,0.0018094788600839119,5,-6.7455756175524195,0.001258785321321703,True,stat
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.9680318108067242,0.0018094788600839119,5,-6.7455756175524195,0.001258785321321703,True,stat
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.984413568719322,0.0007129032173467005,5,22.686463686681776,0.9999888198043735,False,stat
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.984413568719322,0.0007129032173467005,5,22.686463686681776,0.9999888198043735,False,stat
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.984413568719322,0.0007129032173467005,5,22.686463686681776,0.9999888198043735,False,stat
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.9063247893543759,0.002673975851161571,5,-28.623786892955437,4.432894145857218e-06,True,stat
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.9063248808616537,0.0026739572046793644,5,-28.623909975119453,4.432818209718647e-06,True,stat
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.9063124923004903,0.0026877347497677884,5,-28.487488200085316,4.517990880897964e-06,True,stat
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.8501519238586992,0.002804025588635506,5,6.765321959954572,0.9987548661009621,False,stat
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.8501519043524107,0.0028039960832531405,5,6.765377593421812,0.9987549043041141,False,stat
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.8501520175857928,0.0028040654069388564,5,6.765300632531468,0.9987548514551717,False,stat
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.8362095197279249,0.00358079737362685,5,1.5910382181188436,0.9065943790466737,False,stat
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.83620948432873,0.0035807743937985334,5,1.5910263231440749,0.9065930697689512,False,stat
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.8362093931667258,0.003580952535491703,5,1.5908902496953101,0.9065780908393157,False,stat
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.9579498108082742,0.001910347389825442,5,-37.11908920078579,1.5726554233549218e-06,True,stat
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.9586905753514076,0.0020918826122881904,5,-29.18862019120797,4.100872640881123e-06,True,stat
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.9588267411094146,0.002003043530780417,5,-31.935178153916222,2.865565075136162e-06,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.49971563254122603,0.004412009009358976,5,-161.13803468011696,4.448540076207636e-09,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.5045283257322748,0.006394872411547338,5,-109.27787310531461,2.1025672979508722e-08,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.4990835947922088,0.007382140867155188,5,-96.3664469880737,3.476211214432904e-08,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.5009167143879332,0.0011198464251733226,5,-680.1809158455341,1.4015778529404254e-11,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.5024056665785948,0.0019481923885344462,5,-389.23697204703126,1.3069103671422752e-10,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.5000814153551641,0.001254713747954794,5,-608.5426894900929,2.187505926383961e-11,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-0,0.5011270498235103,0.0029903809697646075,5,-266.158586828522,5.977484480498447e-10,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-12345,0.5012796580503923,0.002893591101403283,5,-274.3843140935675,5.292314909500248e-10,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_1,sampling_seed-42,0.4992696048234923,0.0046885315173629885,5,-170.64121252391493,3.537415837040844e-09,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.6649627759791914,0.01826860547194685,5,-13.184285370560758,9.559154182193973e-05,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.6639332607828419,0.01859760296052281,5,-13.473155538030003,8.779306499833804e-05,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.665662997424471,0.01921841405518172,5,-12.444758311602962,0.00011986934884409531,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-0,0.6822529611226706,0.007342300981758852,5,-28.685495596473395,4.395025578896445e-06,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-12345,0.6817479113803115,0.007284322522927875,5,-28.326646493646177,4.621052408985938e-06,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-42,0.681968562161336,0.0070083142774630776,5,-30.06466363796498,3.645016153591071e-06,True,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.0011164274322169058,0.0009092308015144641,5,0.784464540552736,0.7616896663635794,False,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.0014354066985645933,0.0006671930036156902,5,-13.897584579446068,7.771776179937055e-05,True,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.0012759170653907496,0.0009092308015144641,5,1.1766968108291043,0.8477206076597326,False,stat
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.9365689907771457,0.0019699031383720754,5,-1.8791243393719708,0.06670808263887326,False,stat
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.9365689907771457,0.0019699031383720754,5,-1.8819278169310882,0.06649232220077736,False,stat
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.9365689907771457,0.0019699031383720754,5,-1.8791243393719708,0.06670808263887326,False,stat
protxlstm,proeng_aav_one_vs_many_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.9705434386125246,0.0028865929010480455,5,-7.022307145354422,0.001083070883014491,True,stat
protxlstm,proeng_aav_one_vs_many_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.9705434386125246,0.0028865929010480455,5,-7.026926011840295,0.0010804041612310627,True,stat
protxlstm,proeng_aav_one_vs_many_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.9705434386125246,0.0028865929010480455,5,-7.022307145354422,0.001083070883014491,True,stat
protxlstm,proeng_aav_two_vs_many_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.981730741006597,0.001954754685226621,5,-1.5266276661490186,0.10077979863478087,False,stat
protxlstm,proeng_aav_two_vs_many_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.981730741006597,0.001954754685226621,5,-2.378501189608612,0.03805663304923685,True,stat
protxlstm,proeng_aav_two_vs_many_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.981730741006597,0.001954754685226621,5,-1.5266276661490186,0.10077979863478087,False,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.9166340649011214,0.0024194968218890296,5,-26.883381913709623,5.691019865901914e-06,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.9166340649011214,0.0024194968218890296,5,-26.883381913709623,5.691019865901914e-06,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.9166340649011214,0.0024194968218890296,5,-26.883381913709623,5.691019865901914e-06,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-0,0.9164365522482651,0.0035285225768122647,5,-12.05735059983315,0.0001356613758845572,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-12345,0.9164365522482651,0.0035285225768122647,5,-12.05735059983315,0.0001356613758845572,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-42,0.9164365522482651,0.0035285225768122647,5,-12.05735059983315,0.0001356613758845572,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.8562671620997515,0.0031629014321231962,5,-13.05345315896349,9.940676317198874e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.8562671620997515,0.0031629014321231962,5,-13.05345315896349,9.940676317198874e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.8562671620997515,0.0031629014321231962,5,-13.05345315896349,9.940676317198874e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-0,0.8600541939922847,0.0028043981721149656,5,-4.7934323815148465,0.0043448675600991585,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-12345,0.8600541939922847,0.0028043981721149656,5,-4.7934323815148465,0.0043448675600991585,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-42,0.8600541939922847,0.0028043981721149656,5,-4.7934323815148465,0.0043448675600991585,True,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.8596399541000315,0.008092578365465968,5,-0.11019654490788724,0.45878050625893974,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.8596399541000315,0.008092578365465968,5,-0.11019654490788724,0.45878050625893974,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.8596399541000315,0.008092578365465968,5,-0.11019654490788724,0.45878050625893974,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-0,0.8426836900822607,0.007314930965037314,5,-1.205388639886445,0.1472416419579819,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-12345,0.8426836900822607,0.007314930965037314,5,-1.205388639886445,0.1472416419579819,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_1,sampling_seed-42,0.8426836900822607,0.007314930965037314,5,-1.205388639886445,0.1472416419579819,False,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.9817235566610698,0.00043491238426204284,5,-49.006393340823635,5.186873941916023e-07,True,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.9818702548010153,0.0002999588447908272,5,-71.94349373224223,1.118396967165004e-07,True,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.9815909639481862,0.00040489335156200377,5,-53.209328647309796,3.733775496861277e-07,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.6118364004011552,0.005601929974613188,5,-89.1881553737439,4.737275414636854e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.6115214650801548,0.005873761633409311,5,-84.99828199769495,5.7422225546270075e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.6120924148834869,0.005747370813492746,5,-85.4745699279759,5.615356921267768e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.6141864132697756,0.003388647460858411,5,-175.1882538176651,3.1842487577267512e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.6141685294717601,0.0035069705450046615,5,-168.79641278704554,3.6945946154375473e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.6141470412751444,0.0035373427140414737,5,-167.85080712693374,3.778546409384602e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-0,0.6179150868620683,0.006606479090495,5,-91.47657722247394,4.280906192316956e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-12345,0.6179478232326097,0.006667186354145251,5,-90.73545840326076,4.42243555495651e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_1,sampling_seed-42,0.6179040920767085,0.006538692940831088,5,-92.50434977258575,4.093872939136714e-08,True,stat
poet,annotation_scl_balanced_mean,poet_201M,test_performance_2,sampling_seed-42,0.35428571428571426,0.003939156074831976,5,-121.787055783945,1.363080638697055e-08,True,rand
poet,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,poet_201M,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,rand
poet,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,poet_201M,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,rand
poet,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,poet_201M,test_performance_2,sampling_seed-42,0.0003189792663476874,0.0004367803488876923,5,1.632993161855452,0.9110960958218894,False,rand
poet,proeng_aav_low_vs_high_mean,poet_201M,test_performance_2,sampling_seed-42,0.02861788940972736,1.6043813539369974e-05,5,-52413.156649187134,3.975209191796402e-19,True,rand
poet,proeng_aav_one_vs_many_mean,poet_201M,test_performance_2,sampling_seed-42,0.2944629393977589,6.592211848245885e-06,5,-43932.10125920888,8.053661082070268e-19,True,rand
poet,proeng_aav_two_vs_many_mean,poet_201M,test_performance_2,sampling_seed-42,-0.09739254541804584,2.0176395163522497e-05,5,-58322.01819238687,2.592931703169644e-19,True,rand
poet,proeng_gb1_low_vs_high_mean,poet_201M,test_performance_2,sampling_seed-42,0.10898765202352396,1.3599607902295378e-06,5,-437971.0348440456,8.153417795701678e-23,True,rand
poet,proeng_gb1_one_vs_rest_mean,poet_201M,test_performance_2,sampling_seed-42,0.12515166160642313,0.010079294690247952,5,-67.34332403832134,1.4564812945414698e-07,True,rand
poet,proeng_gb1_two_vs_rest_mean,poet_201M,test_performance_2,sampling_seed-42,0.40679119035371925,0.007245462948090075,5,71.16489576763757,0.9999998831882556,False,rand
poet,proeng_thermo_mixed_split_mean,poet_201M,test_performance_2,sampling_seed-42,0.2923192083512306,3.221371712025e-06,5,-254157.77896197358,7.189648000869986e-22,True,rand
poet,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,poet_201M,test_performance_2,sampling_seed-42,0.4906284454244763,0.0,5,-inf,0.0,True,rand
poet,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,poet_201M,test_performance_2,sampling_seed-42,0.4861388196176226,0.0,5,-inf,0.0,True,rand
poet,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,poet_201M,test_performance_2,sampling_seed-42,0.5086856988957716,0.0,5,-inf,0.0,True,rand
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.2597402597402597,0.0018366409900949293,5,-234.00854685246,1.000325880793341e-09,True,rand
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.2597402597402597,0.0018366409900949293,5,-164.43843832875572,4.102048710724426e-09,True,rand
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.2597402597402597,0.0018366409900949293,5,-227.68399153212326,1.116183042953971e-09,True,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.0,0.0,5,-inf,0.0,True,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.0,0.0,5,-inf,0.0,True,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.0,0.0,5,-inf,0.0,True,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.0,0.0,5,,,,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.0,0.0,5,,,,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.0001594896331738437,0.00035662966148322005,5,1.0,0.8130495168499705,False,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.0,0.0,5,-inf,0.0,True,rand
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.0,0.0,5,-inf,0.0,True,rand
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.22500900170388075,0.014346350700858155,5,-14.573289950172457,6.447328420362947e-05,True,rand
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.22500753665565698,0.014348848243009011,5,-14.570981649328543,6.45135184401443e-05,True,rand
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.22501024717443432,0.014345774692947098,5,-14.573680962411233,6.446647186386327e-05,True,rand
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.2331107231035939,0.043117607364804224,5,-16.47904105727818,3.970144176188443e-05,True,rand
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.2330635040541365,0.043173981718641,5,-16.4599691474321,3.9883528839038144e-05,True,rand
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.23307966110160266,0.043190463367549004,5,-16.452851472255563,3.995175086097353e-05,True,rand
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.3818936826546592,0.06839401092869626,5,-4.837972577392713,0.004206222751346283,True,rand
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.3818779755010267,0.0683774075780366,5,-4.839660983293562,0.004201073770478171,True,rand
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.3819330918183934,0.06842606385727786,5,-4.834418481996311,0.0042170864705051115,True,rand
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.3158904083091233,0.01149338243243309,5,-17.526889292090228,3.11125170096691e-05,True,rand
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.3158904083091233,0.01149338243243309,5,-17.526889292090228,3.11125170096691e-05,True,rand
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.3158904083091233,0.01149338243243309,5,-17.526889292090228,3.11125170096691e-05,True,rand
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.21539427606413913,0.03627729150800712,5,7.264405940824193,0.9990464240533717,False,rand
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.21539427606413913,0.03627729150800712,5,7.264405940824193,0.9990464240533717,False,rand
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.21539427606413913,0.03627729150800712,5,7.264405940824193,0.9990464240533717,False,rand
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,-0.08980607443850668,0.03739339850040738,5,-10.755868593079954,0.00021179620543474418,True,rand
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,-0.08980607443850668,0.03739339850040738,5,-10.755868593079954,0.00021179620543474418,True,rand
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,-0.08980607443850668,0.03739339850040738,5,-10.755868593079954,0.00021179620543474418,True,rand
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.3087955723424907,0.014235181472445128,5,-36.826013747422905,1.6231942383991237e-06,True,rand
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.30863723876223287,0.012652888183352735,5,-43.87820503674956,8.065355573698109e-07,True,rand
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.3084526169204801,0.014221597647148962,5,-39.165424334678335,1.2694767823550423e-06,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.492585446527012,0.005917630632144019,5,-59.2523805931495,2.429258982112236e-07,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.49286108048511573,0.006133552355645142,5,-55.00604757528125,3.2698150432320854e-07,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.49255788313120175,0.005748801988592676,5,-58.26931626843409,2.5972234415633087e-07,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.481293987254087,0.002132298527441713,5,-205.59539662581653,1.6788009880063654e-09,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.48131061235799394,0.0020743708350999287,5,-208.29464108288332,1.593463567248963e-09,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.4813992795788307,0.0019989495898051993,5,-217.5267824660834,1.3397048351505005e-09,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.49860624831672506,0.0018056763039980457,5,-246.4452854336178,8.131890609930105e-10,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.4986197145165634,0.0018264890960214648,5,-238.26264105386906,9.307787278002102e-10,True,rand
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.4986668462159979,0.0018363287974462411,5,-238.07638396508088,9.336947242496396e-10,True,rand
protxlstm,annotation_scl_balanced_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.3605194805194806,0.014391579404877997,5,-7.748489397804106,0.0007473173903990026,True,rand
